Column,gi,N_Accesion,Title,Gene,Serotype,Genotype,Size_sequence,Country,Localization,Year,Month,Comments
1303,741826000,KJ470746,Dengue_virus_2_strain_D2_RL45_China_2013_envelope_protein_gene_partial_cds,E,DENV_2,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1304,741825998,KJ470745,Dengue_virus_2_strain_D2_RL44_China_2013_envelope_protein_gene_partial_cds,E,DENV_2,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1305,741825996,KJ470744,Dengue_virus_2_strain_D2_RL37_China_2013_envelope_protein_gene_partial_cds,E,DENV_2,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1306,741825994,KJ470743,Dengue_virus_2_strain_D2_RL24_China_2013_envelope_protein_gene_partial_cds,E,DENV_2,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1307,741825789,KJ470742,Dengue_virus_1_strain_D1_RL238_Myanmar_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,Myanmar,NA,2013,Nov,Myanmar_plasma_Nov_2013
1308,741825777,KJ470741,Dengue_virus_1_strain_D1_RL181_Myanmar_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,Myanmar,NA,2013,Oct,Myanmar_plasma_Oct_2013
1309,741825764,KJ470740,Dengue_virus_1_strain_D1_RL161_Myanmar_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,Myanmar,NA,2013,Oct,Myanmar_plasma_Oct_2013
1310,741825615,KJ470739,Dengue_virus_1_strain_D1_RL109_Myanmar_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,Myanmar,NA,2013,Sep,Myanmar_plasma_Sep_2013
1311,741825405,KJ470738,Dengue_virus_1_strain_D1_RL43_Myanmar_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,Myanmar,NA,2013,Sep,Myanmar_plasma_Sep_2013
1312,741825372,KJ470737,Dengue_virus_1_strain_D1_RL35_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1313,741825358,KJ470736,Dengue_virus_1_strain_D1_RL34_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1314,741825303,KJ470735,Dengue_virus_1_strain_D1_RL32_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1315,741825177,KJ470734,Dengue_virus_1_strain_D1_RL31_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1316,741825161,KJ470733,Dengue_virus_1_strain_D1_RL30_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1317,741825136,KJ470732,Dengue_virus_1_strain_D1_RL29_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1318,741825053,KJ470731,Dengue_virus_1_strain_D1_RL22_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1319,741825001,KJ470730,Dengue_virus_1_strain_D1_RL20_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1320,741824935,KJ470729,Dengue_virus_1_strain_D1_RL16_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1321,741824821,KJ470728,Dengue_virus_1_strain_D1_RL12_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1322,741824544,KJ470727,Dengue_virus_1_strain_D1_RL6_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1323,741824473,KJ470726,Dengue_virus_1_strain_D1_RL58_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1324,741824471,KJ470725,Dengue_virus_1_strain_D1_RL57_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1325,741824392,KJ470724,Dengue_virus_1_strain_D1_RL55_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1326,741824103,KJ470723,Dengue_virus_1_strain_D1_RL53_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1327,741824038,KJ470722,Dengue_virus_1_strain_D1_RL52_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1328,741824035,KJ470721,Dengue_virus_1_strain_D1_RL51_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1329,741823839,KJ470720,Dengue_virus_1_strain_D1_RL50_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1330,741823829,KJ470719,Dengue_virus_1_strain_D1_RL49_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1331,741823820,KJ470718,Dengue_virus_1_strain_D1_RL48_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1332,741823811,KJ470717,Dengue_virus_1_strain_D1_RL46_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1333,741823751,KJ470716,Dengue_virus_1_strain_D1_RL40_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1334,741823741,KJ470715,Dengue_virus_1_strain_D1_RL39_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1335,741823662,KJ470714,Dengue_virus_1_strain_D1_RL38_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1336,741823574,KJ470713,Dengue_virus_1_strain_D1_RL11_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1337,741823427,KJ470712,Dengue_virus_1_strain_D1_RL9_China_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2013,Sep,China_plasma_Sep_2013
1338,970596888,KT250596,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,823,India,NA,2014,NA,India_serum_2014
1339,970596886,KT250595,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,823,India,NA,2014,NA,India_serum_2014
1340,970596884,KT250594,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,823,India,NA,2014,NA,India_serum_2014
1341,970596882,KT250593,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,823,India,NA,2014,NA,India_serum_2014
1342,970596880,KT250592,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,981,India,NA,2014,NA,India_serum_2014
1343,970596878,KT250591,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,981,India,NA,2014,NA,India_serum_2014
1344,970596876,KT250590,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,981,India,NA,2014,NA,India_serum_2014
1345,970596874,KT250589,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,981,India,NA,2014,NA,India_serum_2014
1346,970596872,KT250588,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,823,India,NA,2013,NA,India_serum_2013
1347,970596870,KT250587,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,823,India,NA,2013,NA,India_serum_2013
1348,970596868,KT250586,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,823,India,NA,2013,NA,India_serum_2013
1349,970596866,KT250585,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,823,India,NA,2013,NA,India_serum_2013
1350,970596864,KT250584,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,823,India,NA,2013,NA,India_serum_2013
1351,970596862,KT250583,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,823,India,NA,2013,NA,India_serum_2013
1352,970596860,KT250582,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,823,India,NA,2013,NA,India_serum_2013
1353,970596858,KT250581,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,823,India,NA,2013,NA,India_serum_2013
1354,970596856,KT250580,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,981,India,NA,2013,NA,India_serum_2013
1355,970596854,KT250579,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,981,India,NA,2013,NA,India_serum_2013
1356,970596852,KT250578,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,981,India,NA,2013,NA,India_serum_2013
1357,970596850,KT250577,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,981,India,NA,2013,NA,India_serum_2013
1358,970596848,KT250576,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,981,India,NA,2013,NA,India_serum_2013
1359,970596846,KT250575,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,981,India,NA,2013,NA,India_serum_2013
1360,970596844,KT250574,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,981,India,NA,2013,NA,India_serum_2013
1361,970596842,KT250573,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,981,India,NA,2013,NA,India_serum_2013
1362,887496820,KP298004,Dengue_virus_1_isolate_RD14_Okinawa_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_1,NA,1485,Japan,Okinawa,2014,Feb,Japan_Okinawa_serum_of_patient_Feb_2014
1363,635174562,KJ534635,Dengue_virus_4_isolate_P30_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_4,NA,594,Costa Rica,NA,2012,Aug,Costa_Rica_01_Aug_2012
1364,635174560,KJ534634,Dengue_virus_2_isolate_P29_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,629,Costa Rica,NA,2012,Aug,Costa_Rica_01_Aug_2012
1365,635174558,KJ534633,Dengue_virus_1_isolate_P24_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_1,NA,630,Costa Rica,NA,2012,Aug,Costa_Rica_01_Aug_2012
1366,861100756,KP144198,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,III,421,Iran,NA,2011,NA,III_Iran_2011
1367,778355841,KM669157,Dengue_virus_1_isolate_Iran_DF1_CprM_protein_gene_partial_cds,C_prM,DENV_1,I,431,Iran,NA,2009,NA,I_Iran_2009
1368,910764382,KP849892,Dengue_virus_1_isolate_D1_Bhutan_P13169_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1369,910764380,KP849891,Dengue_virus_1_isolate_D1_Bhutan_P13166_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1370,910764378,KP849890,Dengue_virus_1_isolate_D1_Bhutan_P13163_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1371,910764376,KP849889,Dengue_virus_1_isolate_D1_Bhutan_P13160_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1372,910764374,KP849888,Dengue_virus_1_isolate_D1_Bhutan_P13156_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1373,910764372,KP849887,Dengue_virus_1_isolate_D1_Bhutan_P13155_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1374,910764370,KP849886,Dengue_virus_1_isolate_D1_Bhutan_P13153_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1375,910764368,KP849885,Dengue_virus_1_isolate_D1_Bhutan_P13152_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1376,910764366,KP849884,Dengue_virus_1_isolate_D1_Bhutan_P13150_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1377,910764364,KP849883,Dengue_virus_1_isolate_D1_Bhutan_P13148_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1378,910764362,KP849882,Dengue_virus_1_isolate_D1_Bhutan_P13147_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1379,910764360,KP849881,Dengue_virus_1_isolate_D1_Bhutan_P13140_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1380,910764358,KP849880,Dengue_virus_1_isolate_D1_Bhutan_P13139_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1381,910764356,KP849879,Dengue_virus_1_isolate_D1_Bhutan_P13137_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1382,910764354,KP849878,Dengue_virus_1_isolate_D1_Bhutan_P13135_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1383,910764352,KP849877,Dengue_virus_1_isolate_D1_Bhutan_P13128_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1384,910764350,KP849876,Dengue_virus_1_isolate_D1_Bhutan_P13127_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1385,910764348,KP849875,Dengue_virus_1_isolate_D1_Bhutan_P13126_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1386,910764346,KP849874,Dengue_virus_1_isolate_D1_Bhutan_P13113_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1387,910764344,KP849873,Dengue_virus_1_isolate_D1_Bhutan_P13106_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1388,910764342,KP849872,Dengue_virus_1_isolate_D1_Bhutan_P13093_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1389,910764340,KP849871,Dengue_virus_1_isolate_D1_Bhutan_P13067_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1390,910764338,KP849870,Dengue_virus_1_isolate_D1_Bhutan_P13089_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1391,910764336,KP849869,Dengue_virus_1_isolate_D1_Bhutan_P13086_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1392,910764334,KP849868,Dengue_virus_1_isolate_D1_Bhutan_P13085_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1393,910764332,KP849867,Dengue_virus_1_isolate_D1_Bhutan_P13084_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1394,910764330,KP849866,Dengue_virus_1_isolate_D1_Bhutan_P13082_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1395,910764328,KP849865,Dengue_virus_1_isolate_D1_Bhutan_P13079_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1396,910764326,KP849864,Dengue_virus_1_isolate_D1_Bhutan_P13064_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1397,910764324,KP849863,Dengue_virus_1_isolate_D1_Bhutan_P13062_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1398,910764322,KP849862,Dengue_virus_1_isolate_D1_Bhutan_P13052_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1399,910764320,KP849861,Dengue_virus_1_isolate_D1_Bhutan_P13045_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1400,910764318,KP849860,Dengue_virus_1_isolate_D1_Bhutan_P13028_envelope_glycoprotein_gene_partial_cds,E,DENV_1,NA,1485,Bhutan,NA,2013,NA,Bhutan_serum_2013
1401,969421278,AF046856,Dengue_virus_3_strain_U2082_nonstructural_1_protein_mRNA_partial_cds,NS1,DENV_3,NA,1132,NA,NA,NA,NA,
1402,968130598,U93298,Dengue_virus_3_strain_SLMC_132_nonstructural_protein_1__NS1__mRNA_partial_cds,NS1,DENV_3,NA,1132,NA,NA,NA,NA,
1403,968130596,U93295,Dengue_virus_3_strain_DOH_33_nonstructural_protein_1__NS1__mRNA_partial_cds,NS1,DENV_3,NA,1132,NA,NA,NA,NA,
1404,968130594,U93294,Dengue_virus_3_strain_DOH_143_nonstructural_protein_1__NS1__mRNA_partial_cds,NS1,DENV_3,NA,1132,NA,NA,NA,NA,
1405,968130592,U93302,Dengue_virus_3_strain_SLMC_54_nonstructural_protein_1__NS1__mRNA_partial_cds,NS1,DENV_3,NA,1132,NA,NA,NA,NA,
1406,968130590,U93301,Dengue_virus_3_strain_SLMC_50_nonstructural_protein_1__NS1__mRNA_partial_cds,NS1,DENV_3,NA,1132,NA,NA,NA,NA,
1407,1938399,U93303,Dengue_virus_3_strain_SLMC_96_nonstructural_protein_1__NS1__mRNA_partial_cds,NS1,DENV_3,NA,1104,NA,NA,NA,NA,
1408,1938393,U93300,Dengue_virus_3_strain_SLMC_44_nonstructural_protein_1__NS1__mRNA_partial_cds,NS1,DENV_3,NA,1108,NA,NA,NA,NA,
1409,1938391,U93299,Dengue_virus_3_strain_SLMC_15_nonstructural_protein_1__NS1__mRNA_partial_cds,NS1,DENV_3,NA,1091,NA,NA,NA,NA,
1410,1938387,U93297,Dengue_virus_3_strain_SLMC_117_nonstructural_protein_1__NS1__mRNA_partial_cds,NS1,DENV_3,NA,1055,NA,NA,NA,NA,
1411,1938385,U93296,Dengue_virus_3_strain_DOH_367_nonstructural_protein_1__NS1__mRNA_partial_cds,NS1,DENV_3,NA,1134,NA,NA,NA,NA,
1412,961706845,KT345174,Dengue_virus_1_isolate_FS_D15001_envelope_protein_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2015,May,C6_36_China_patient_serum_23_May_2015
1413,955265016,5DTO_B,Chain_B_Dengue_Virus_Full_Length_Ns5_Complexed_With_Viral_Cap_0_rna_And_Sah,NS5,DENV,NA,4,NA,NA,NA,NA,
1414,959993707,KT253155,Dengue_virus_4_isolate_DENV_4_IBMS_27_Chennai_2014_polyprotein_gene_partial_cds,C_prM,DENV_4,NA,345,India,Chennai,2014,NA,ESI19_India_serum_2014
1415,959993705,KT253154,Dengue_virus_3_isolate_DENV_3_IBMS_26_Chennai_2014_polyprotein_gene_partial_cds,C_prM,DENV_3,NA,397,India,Chennai,2014,NA,ESI19_India_serum_2014
1416,959993703,KT253153,Dengue_virus_2_isolate_DENV_2_IBMS_25_Chennai_2014_polyprotein_gene_partial_cds,C_prM,DENV_2,NA,339,India,Chennai,2014,NA,ESI19_India_serum_2014
1417,959993701,KT253152,Dengue_virus_3_isolate_DENV_3_IBMS_24_Chennai_2014_polyprotein_gene_partial_cds,C_prM,DENV_3,NA,398,India,Chennai,2014,NA,ESI17_India_serum_2014
1418,959993699,KT253151,Dengue_virus_2_isolate_DENV_2_IBMS_23_Chennai_2014_polyprotein_gene_partial_cds,C_prM,DENV_2,NA,338,India,Chennai,2014,NA,ESI14_India_serum_2014_Dhanasezhian
1419,731909486,KJ184317,Dengue_virus_3_isolate_JKT_AD001B_envelope_protein_gene_partial_cds,E,DENV_3,NA,1479,Indonesia,Jakarta,2013,Apr,Indonesia_Jakarta_serum_of_dengue_patient_16_Apr_2013
1420,731909484,KJ184316,Dengue_virus_2_isolate_JKT_AD001A_envelope_protein_gene_partial_cds,E,DENV_2,NA,1485,Indonesia,Jakarta,2013,Apr,Indonesia_Jakarta_serum_of_dengue_patient_16_Apr_2013
1421,959371098,KT313030,Dengue_virus_1_isolate_AP_11398_2014_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_1,NA,385,India,NA,2014,Dec,India_serum_23_Dec_2014
1422,937349153,KP406806,Dengue_virus_4_isolate_DENV_4_KBPV_VR_31_complete_genome,Complete_Genome,DENV_4,NA,10664,South Korea,NA,NA,NA,VeroE6_South_Korea
1423,937349151,KP406805,Dengue_virus_3_isolate_DENV_3_KBPV_VR_30_complete_genome,Complete_Genome,DENV_3,NA,10696,South Korea,NA,NA,NA,VeroE6_South_Korea
1424,937349149,KP406804,Dengue_virus_2_isolate_DENV_2_KBPV_VR_29_complete_genome,Complete_Genome,DENV_2,NA,10712,South Korea,NA,NA,NA,VeroE6_South_Korea
1425,937349147,KP406803,Dengue_virus_1_isolate_DenKor_07_complete_genome,Complete_Genome,DENV_1,NA,10734,South Korea,NA,2006,NA,South_Korea_Korean_traveler_who_recently_visited_Philippines_2006
1426,937349145,KP406802,Dengue_virus_1_isolate_DenKor_02_complete_genome,Complete_Genome,DENV_1,NA,10735,South Korea,NA,2005,NA,South_Korea_Korean_traveler_who_recently_visited_Indonesia_2005
1427,937349143,KP406801,Dengue_virus_1_isolate_DenKor_01_complete_genome,Complete_Genome,DENV_1,NA,10736,South Korea,NA,2004,NA,South_Korea_Korean_traveler_who_recently_visited_India_and_Singapore_2004
1428,957048443,KT261281,Dengue_virus_4_strain_3339_2012_BR_RJ_2012_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_4,II,837,Brazil,NA,2012,Jan,II_Brazil_Rio_de_Janeiro_serum_2012
1429,957048441,KT261280,Dengue_virus_4_strain_2960_2013_BR_RJ_2013_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_4,II,837,Brazil,NA,2013,Jan,II_Brazil_Rio_de_Janeiro_serum_2013
1430,957048439,KT261279,Dengue_virus_4_strain_2915_2013_BR_RJ_2013_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_4,II,837,Brazil,NA,2013,Jan,II_Brazil_Rio_de_Janeiro_serum_2013
1431,957048437,KT261278,Dengue_virus_4_strain_1128_2012_BR_RJ_2012_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_4,II,837,Brazil,NA,2012,Jan,II_Brazil_Rio_de_Janeiro_serum_2012
1432,719239113,KM359174,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,373,India,NA,2013,NA,India_serum_2013_Dhanasezhian
1433,719239110,KM359173,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,320,India,NA,2013,NA,India_serum_2013
1434,719239107,KM359172,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,374,India,NA,2013,NA,India_serum_2013
1435,719239099,KM359169,Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds,E,DENV_1,NA,373,India,NA,2013,NA,India_serum_2013
1436,955300630,KT232206,Dengue_virus_2_isolate_D2CN_GZ2014_B29_2014_envelope_protein_E_gene_partial_cds,E,DENV_2,NA,1021,China,NA,2014,Sep,China_serum_23.2_N_113.2_E_05_Sep_2014_Peng_HJ
1437,955300628,KT232205,Dengue_virus_2_isolate_D2CN_GZ2014_B28_2014_envelope_protein_E_gene_partial_cds,E,DENV_2,NA,1021,China,NA,2014,Sep,China_serum_23.2_N_113.2_E_05_Sep_2014_Peng_HJ
1438,955300626,KT232204,Dengue_virus_2_isolate_D2CN_GZ2014_B27_2014_envelope_protein_E_gene_partial_cds,E,DENV_2,NA,1021,China,NA,2014,Sep,China_serum_23.2_N_113.2_E_05_Sep_2014_Peng_HJ
1439,955300624,KT232203,Dengue_virus_1_isolate_D1CN_GZ2014_B26_2014_envelope_protein_E_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2014,Sep,China_serum_23.2_N_113.2_E_05_Sep_2014_Peng_HJ
1440,955300622,KT232202,Dengue_virus_1_isolate_D1CN_GZ2014_B25_2014_envelope_protein_E_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2014,Sep,China_serum_23.2_N_113.2_E_05_Sep_2014_Peng_HJ
1441,955300620,KT232201,Dengue_virus_1_isolate_D1CN_GZ2014_B24_2014_envelope_protein_E_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2014,Sep,China_serum_23.2_N_113.2_E_05_Sep_2014_Peng_HJ
1442,955300618,KT232200,Dengue_virus_1_isolate_D1CN_GZ2014_B23_2014_envelope_protein_E_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2014,Sep,China_serum_23.2_N_113.2_E_05_Sep_2014_Peng_HJ
1443,955300616,KT232199,Dengue_virus_1_isolate_D1CN_GZ2014_B22_2014_envelope_protein_E_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2014,Sep,China_serum_23.2_N_113.2_E_05_Sep_2014_Peng_HJ
1444,955300614,KT232198,Dengue_virus_1_isolate_D1CN_GZ2014_B21_2014_envelope_protein_E_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2014,Sep,China_serum_23.2_N_113.2_E_05_Sep_2014_Peng_HJ
1445,955300612,KT232197,Dengue_virus_1_isolate_D1CN_GZ2014_B20_2014_envelope_protein_E_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2014,Sep,China_serum_23.2_N_113.2_E_05_Sep_2014_Peng_HJ
1446,955300610,KT232196,Dengue_virus_1_isolate_D1CN_GZ2014_B19_2014_envelope_protein_E_gene_partial_cds,E,DENV_1,NA,1485,China,NA,2014,Sep,China_serum_23.2_N_113.2_E_05_Sep_2014_Peng_HJ
