Column,gi,N_Accesion,Title,Gene,Serotype,Genotype,Size_sequence,Country,Localization,Year,Month,Comments
7417,332959515,JF937634,"Dengue virus 3 isolate DENV-3/NI/BID-V5499/2010, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Managua,2010,NA,Nicaragua: Managua|cell supernatant|2010|passage history: C6/36 1; cohort population: Hospital
7418,332959513,JF937633,"Dengue virus 3 isolate DENV-3/NI/BID-V5498/2010, complete genome",Complete Genome,Dengue virus 3,NA,10683,Nicaragua,Managua,2010,NA,Nicaragua: Managua|cell supernatant|2010|passage history: C6/36 1; cohort population: Hospital
7419,332959511,JF937632,"Dengue virus 3 isolate DENV-3/NI/BID-V4750/2009, complete genome",Complete Genome,Dengue virus 3,NA,10581,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Hospital
7420,332959509,JF937631,"Dengue virus 3 isolate DENV-3/NI/BID-V4746/2009, complete genome",Complete Genome,Dengue virus 3,NA,10583,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Hospital
7421,332959507,JF937630,"Dengue virus 3 isolate DENV-3/NI/BID-V4735/2009, complete genome",Complete Genome,Dengue virus 3,NA,10381,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Hospital
7422,332959505,JF937629,"Dengue virus 3 isolate DENV-3/NI/BID-V5486/2010, complete genome",Complete Genome,Dengue virus 3,NA,10683,Nicaragua,Managua,2010,NA,Nicaragua: Managua|cell supernatant|2010|passage history: C6/36 1; cohort population: PDVI NI
7423,332959503,JF937628,"Dengue virus 3 isolate DENV-3/NI/BID-V5686/2010, complete genome",Complete Genome,Dengue virus 3,NA,10684,Nicaragua,Managua,2010,NA,Nicaragua: Managua|cell supernatant|2010|passage history: C6/36 1; cohort population: PDVI NI
7424,332959501,JF937627,"Dengue virus 3 isolate DENV-3/NI/BID-V5685/2010, complete genome",Complete Genome,Dengue virus 3,NA,10527,Nicaragua,Managua,2010,NA,Nicaragua: Managua|cell supernatant|2010|passage history: C6/36 1; cohort population: PDVI NI
7425,332959499,JF937626,"Dengue virus 3 isolate DENV-3/NI/BID-V5508/2010, complete genome",Complete Genome,Dengue virus 3,NA,10691,Nicaragua,Managua,2010,NA,Nicaragua: Managua|cell supernatant|2010|passage history: C6/36 1; cohort population: PDVI NI
7426,332959497,JF937625,"Dengue virus 3 isolate DENV-3/NI/BID-V5496/2010, complete genome",Complete Genome,Dengue virus 3,NA,10683,Nicaragua,Managua,2010,NA,Nicaragua: Managua|cell supernatant|2010|passage history: C6/36 1; cohort population: PDVI NI
7427,332959495,JF937624,"Dengue virus 3 isolate DENV-3/NI/BID-V5489/2010, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Managua,2010,NA,Nicaragua: Managua|cell supernatant|2010|passage history: C6/36 1; cohort population: PDVI NI
7428,332959493,JF937623,"Dengue virus 3 isolate DENV-3/NI/BID-V5514/2010, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Managua,2010,NA,Nicaragua: Managua|cell supernatant|2010|passage history: C6/36 1; cohort population: Routine
7429,332959491,JF937622,"Dengue virus 3 isolate DENV-3/NI/BID-V5512/2010, complete genome",Complete Genome,Dengue virus 3,NA,10680,Nicaragua,Managua,2010,NA,Nicaragua: Managua|cell supernatant|2010|passage history: C6/36 1; cohort population: Routine
7430,332959489,JF937621,"Dengue virus 3 isolate DENV-3/NI/BID-V5511/2010, complete genome",Complete Genome,Dengue virus 3,NA,10676,Nicaragua,Managua,2010,NA,Nicaragua: Managua|cell supernatant|2010|passage history: C6/36 1; cohort population: Routine
7431,332959487,JF937620,"Dengue virus 3 isolate DENV-3/NI/BID-V5477/2010, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Managua,2010,NA,Nicaragua: Managua|cell supernatant|2010|passage history: C6/36 1; cohort population: Routine
7432,332959485,JF937619,"Dengue virus 1 isolate DENV-1/VN/BID-V4082/2008, complete genome",Complete Genome,Dengue virus 1,NA,10444,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7433,332959483,JF937618,"Dengue virus 1 isolate DENV-1/VN/BID-V4081/2008, complete genome",Complete Genome,Dengue virus 1,NA,10444,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7434,332959481,JF937617,"Dengue virus 1 isolate DENV-1/VN/BID-V4080/2008, complete genome",Complete Genome,Dengue virus 1,NA,10454,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7435,332959479,JF937616,"Dengue virus 1 isolate DENV-1/VN/BID-V4079/2008, complete genome",Complete Genome,Dengue virus 1,NA,10431,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7436,332959477,JF937615,"Dengue virus 1 isolate DENV-1/VN/BID-V4062/2008, complete genome",Complete Genome,Dengue virus 1,NA,10448,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7437,332959475,JF937614,"Dengue virus 1 isolate DENV-1/VN/BID-V4047/2008, complete genome",Complete Genome,Dengue virus 1,NA,10444,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7438,332959473,JF937613,"Dengue virus 1 isolate DENV-1/VN/BID-V4045/2008, complete genome",Complete Genome,Dengue virus 1,NA,10386,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7439,332959471,JF937612,"Dengue virus 1 isolate DENV-1/VN/BID-V4024/2008, complete genome",Complete Genome,Dengue virus 1,NA,10587,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7440,332959469,JF937611,"Dengue virus 1 isolate DENV-1/VN/BID-V4002/2008, complete genome",Complete Genome,Dengue virus 1,NA,10444,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7441,332959467,JF937610,"Dengue virus 1 isolate DENV-1/VN/BID-V3996/2008, complete genome",Complete Genome,Dengue virus 1,NA,10444,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7442,332959465,JF937609,"Dengue virus 1 isolate DENV-1/VN/BID-V3971/2008, complete genome",Complete Genome,Dengue virus 1,NA,10444,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7443,332959463,JF937608,"Dengue virus 1 isolate DENV-1/VN/BID-V3958/2008, complete genome",Complete Genome,Dengue virus 1,NA,10443,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7444,332959461,JF937607,"Dengue virus 1 isolate DENV-1/VN/BID-V3956/2008, complete genome",Complete Genome,Dengue virus 1,NA,10444,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7445,332959459,JF937606,"Dengue virus 1 isolate DENV-1/VN/BID-V3955/2008, complete genome",Complete Genome,Dengue virus 1,NA,10444,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7446,332959457,JF937605,"Dengue virus 1 isolate DENV-1/VN/BID-V3953/2008, complete genome",Complete Genome,Dengue virus 1,NA,10443,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7447,332959455,JF937604,"Dengue virus 1 isolate DENV-1/VN/BID-V3952/2008, complete genome",Complete Genome,Dengue virus 1,NA,10443,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7448,332959453,JF937603,"Dengue virus 1 isolate DENV-1/VN/BID-V3946/2008, complete genome",Complete Genome,Dengue virus 1,NA,10383,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7449,332959451,JF937602,"Dengue virus 1 isolate DENV-1/VN/BID-V3932/2008, complete genome",Complete Genome,Dengue virus 1,NA,10444,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7450,332959449,JF937601,"Dengue virus 1 isolate DENV-1/VN/BID-V3884/2008, complete genome",Complete Genome,Dengue virus 1,NA,10390,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7451,332959447,JF937600,"Dengue virus 1 isolate DENV-1/VN/BID-V3841/2008, complete genome",Complete Genome,Dengue virus 1,NA,10444,Viet Nam,South Viet Nam,2008,NA,Viet Nam: South|plasma|2008|cohort population: MD
7452,332959445,JF937599,"Dengue virus 1 isolate DENV-1/VN/BID-V2918/2006, complete genome",Complete Genome,Dengue virus 1,NA,10713,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|plasma|2006|cohort population: MD
7453,332959443,JF937598,"Dengue virus 1 isolate DENV-1/VN/BID-V2882/2006, complete genome",Complete Genome,Dengue virus 1,NA,10705,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|plasma|2006|cohort population: MD
7454,332959441,JF937597,"Dengue virus 1 isolate DENV-1/VN/BID-V2781/2007, complete genome",Complete Genome,Dengue virus 1,NA,10379,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: MD
7455,332959439,JF937596,"Dengue virus 1 isolate DENV-1/VN/BID-V2734/2007, complete genome",Complete Genome,Dengue virus 1,NA,10444,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: MD
7456,332717389,JF920409,"Dengue virus 3 isolate DENV-3/NI/BID-V5471/2010, complete genome",Complete Genome,Dengue virus 3,NA,10680,Nicaragua,Esteli,2010,NA,Nicaragua: Esteli|cell supernatant|2010|passage history: C6/36 1; cohort population: Routine
7457,332717387,JF920408,"Dengue virus 3 isolate DENV-3/NI/BID-V5474/2010, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Nueva Segovia,2010,NA,Nicaragua: Nueva Segovia|cell supernatant|2010|passage history: C6/36 1; cohort population: Routine
7458,332717385,JF920407,"Dengue virus 3 isolate DENV-3/NI/BID-V5101/2009, complete genome",Complete Genome,Dengue virus 3,NA,10680,Nicaragua,Región Autónoma de la Costa Caribe Sur,2009,NA,Nicaragua: RAAS|cell supernatant|2009|passage history: C6/36 1; cohort population: Routine
7459,332717383,JF920406,"Dengue virus 3 isolate DENV-3/NI/BID-V5468/2010, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Leon,2010,NA,Nicaragua: Leon|cell supernatant|2010|passage history: C6/36 1; cohort population: Routine
7460,332717381,JF920405,"Dengue virus 3 isolate DENV-3/NI/BID-V5467/2010, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Leon,2010,NA,Nicaragua: Leon|cell supernatant|2010|passage history: C6/36 1; cohort population: Routine
7461,332717379,JF920404,"Dengue virus 3 isolate DENV-3/NI/BID-V5449/2009, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Leon,2009,NA,Nicaragua: Leon|cell supernatant|2009|passage history: C6/36 1; cohort population: Routine
7462,332717377,JF920403,"Dengue virus 3 isolate DENV-3/NI/BID-V5445/2009, complete genome",Complete Genome,Dengue virus 3,NA,10535,Nicaragua,Rio San Juan,2009,NA,Nicaragua: Rio San Juan|cell supernatant|2009|passage history: C6/36 1; cohort population: Routine
7463,332717375,JF920402,"Dengue virus 3 isolate DENV-3/NI/BID-V5441/2009, complete genome",Complete Genome,Dengue virus 3,NA,10680,Nicaragua,Rio San Juan,2009,NA,Nicaragua: Rio San Juan|cell supernatant|2009|passage history: C6/36 1; cohort population: Routine
7464,332717373,JF920401,"Dengue virus 3 isolate DENV-3/NI/BID-V5482/2010, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,NA,2010,NA,Nicaragua: Chinandega|cell supernatant|2010|passage history: C6/36 1; cohort population: Routine
7465,332717371,JF920400,"Dengue virus 3 isolate DENV-3/NI/BID-V5099/2009, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Hospital
7466,332717369,JF920399,"Dengue virus 3 isolate DENV-3/NI/BID-V5097/2009, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Hospital
7467,332717367,JF920398,"Dengue virus 3 isolate DENV-3/NI/BID-V5095/2009, complete genome",Complete Genome,Dengue virus 3,NA,10522,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Hospital
7468,332717365,JF920397,"Dengue virus 3 isolate DENV-3/NI/BID-V5478/2010, complete genome",Complete Genome,Dengue virus 3,NA,10676,Nicaragua,Managua,2010,NA,Nicaragua: Managua|cell supernatant|2010|passage history: C6/36 1; cohort population: Routine
7469,332717363,JF920396,"Dengue virus 3 isolate DENV-3/NI/BID-V5461/2009, complete genome",Complete Genome,Dengue virus 3,NA,10675,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Routine
7470,332717361,JF920395,"Dengue virus 3 isolate DENV-3/NI/BID-V5457/2009, complete genome",Complete Genome,Dengue virus 3,NA,10605,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Routine
7471,332717359,JF920394,"Dengue virus 3 isolate DENV-3/NI/BID-V5452/2009, complete genome",Complete Genome,Dengue virus 3,NA,10682,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Routine
7472,332717357,JF920393,"Dengue virus 3 isolate DENV-3/NI/BID-V5442/2009, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Routine
7473,328924178,JF730052,"Dengue virus 2 isolate DENV-2/NI/BID-V5073/2009, complete genome",Complete Genome,Dengue virus 2,NA,10477,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: PDVI NI
7474,328924176,JF730051,"Dengue virus 2 isolate DENV-2/NI/BID-V5072/2009, complete genome",Complete Genome,Dengue virus 2,NA,10477,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: PDVI NI
7475,328924174,JF730049,"Dengue virus 2 isolate DENV-2/VN/BID-V1781/2007, complete genome",Complete Genome,Dengue virus 2,NA,10308,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FR
7476,328924172,JF730048,"Dengue virus 2 isolate DENV-2/KH/BID-V4274/2008, complete genome",Complete Genome,Dengue virus 2,NA,10475,Cambodia,KCH,2008,NA,Cambodia: KCH|cell supernatant|2008|passage history: C6/36 passage number unknown; cohort population: PDVI IPC
7477,328924170,JF730047,"Dengue virus 2 isolate DENV-2/KH/BID-V4273/2008, complete genome",Complete Genome,Dengue virus 2,NA,10477,Cambodia,KCH,2008,NA,Cambodia: KCH|cell supernatant|2008|passage history: C6/36 passage number unknown; cohort population: PDVI IPC
7478,328924168,JF730046,"Dengue virus 2 isolate DENV-2/KH/BID-V4272/2008, complete genome",Complete Genome,Dengue virus 2,NA,10477,Cambodia,KCH,2008,NA,Cambodia: KCH|cell supernatant|2008|passage history: C6/36 passage number unknown; cohort population: PDVI IPC
7479,328924166,JF730045,"Dengue virus 2 isolate DENV-2/KH/BID-V4267/2008, complete genome",Complete Genome,Dengue virus 2,NA,10489,Cambodia,KCH,2008,NA,Cambodia: KCH|cell supernatant|2008|passage history: C6/36 passage number unknown; cohort population: PDVI IPC
7480,328924164,JF730044,"Dengue virus 2 isolate DENV-2/KH/BID-V2019/2001, complete genome",Complete Genome,Dengue virus 2,NA,10475,Cambodia,RAT,2001,NA,Cambodia: RAT|cell supernatant|2001|passage history: AP61 passage number unknown; cohort population: Dengue Surveillance
7481,325420950,JF295012,"Dengue virus 3 isolate DENV-3/KH/BID-V4307/2007, complete genome",Complete Genome,Dengue virus 3,NA,10510,Cambodia,KCH,2007,NA,Cambodia: KCH|cell supernatant|2007|passage history: C6/36 passage number unknown; cohort population: PDVI IPC
7482,325420567,HQ891025,"Dengue virus 3 isolate DENV-3/NI/BID-V4829/2009, complete genome",Complete Genome,Dengue virus 3,NA,10287,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Hospital
7483,316983488,HQ705625,"Dengue virus 2 isolate DENV-2/NI/BID-V4915/2009, complete genome",Complete Genome,Dengue virus 2,NA,10494,Nicaragua,Managua,2009,NA,Nicaragua: Managua|serum|2009|cohort population: Hospital
7484,316983486,HQ705624,"Dengue virus 2 isolate DENV-2/NI/BID-V4914/2009, complete genome",Complete Genome,Dengue virus 2,NA,10479,Nicaragua,Managua,2009,NA,Nicaragua: Managua|serum|2009|cohort population: Hospital
7485,316983484,HQ705623,"Dengue virus 3 isolate DENV-3/NI/BID-V4850/2009, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Hospital
7486,316983482,HQ705622,"Dengue virus 3 isolate DENV-3/NI/BID-V4849/2009, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Hospital
7487,316983480,HQ705621,"Dengue virus 3 isolate DENV-3/NI/BID-V4848/2009, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Hospital
7488,316983478,HQ705620,"Dengue virus 3 isolate DENV-3/NI/BID-V4845/2009, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Hospital
7489,316983476,HQ705619,"Dengue virus 3 isolate DENV-3/NI/BID-V4838/2009, complete genome",Complete Genome,Dengue virus 3,NA,10680,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Hospital
7490,316983474,HQ705618,"Dengue virus 3 isolate DENV-3/NI/BID-V4836/2009, complete genome",Complete Genome,Dengue virus 3,NA,10680,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Hospital
7491,316983472,HQ705617,"Dengue virus 3 isolate DENV-3/NI/BID-V4831/2009, complete genome",Complete Genome,Dengue virus 3,NA,10682,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: Hospital
7492,316983470,HQ705616,"Dengue virus 3 isolate DENV-3/NI/BID-V4872/2009, complete genome",Complete Genome,Dengue virus 3,NA,10682,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: PDVI NI
7493,316983468,HQ705615,"Dengue virus 3 isolate DENV-3/NI/BID-V4871/2009, complete genome",Complete Genome,Dengue virus 3,NA,10431,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: PDVI NI
7494,316983466,HQ705614,"Dengue virus 3 isolate DENV-3/NI/BID-V4867/2009, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: PDVI NI
7495,316983464,HQ705613,"Dengue virus 3 isolate DENV-3/NI/BID-V4866/2009, complete genome",Complete Genome,Dengue virus 3,NA,10681,Nicaragua,Managua,2009,NA,Nicaragua: Managua|cell supernatant|2009|passage history: C6/36 1; cohort population: PDVI NI
